month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin,,,,,,,,
JAN_22,KAMAGRA 50mg,OTC,SEX_HEALTH_M,6,4.25,6.00,25.50,36.00,10.50,29.2,,,,,,,,
JAN_22,KIDICS SYRUP 200ML,OTC,VITAMINS_PED,1,9.50,13.50,9.50,13.50,4.00,29.6,,,,,,,,
JAN_22,KINGDOM GARLIC CAPS,OTC,VITAMINS,2,17.32,24.00,34.64,48.00,13.36,27.8,,,,,,,,
JAN_22,KISS CONDOM,OTC,SEX_HEALTH_M,24,1.10,2.00,26.40,48.00,21.60,45.0,,,,,,,,
JAN_22,KLOVINAL VAGINAL PESS.,OTC,PERSONAL_CARE_F,1,19.00,28.00,19.00,28.00,9.00,32.1,,,,,,,,
JAN_22,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,3,4.50,7.00,13.50,21.00,7.50,35.7,,,,,,,,
JAN_22,KOFLET SYR. 100ML,OTC,COUGH_COLD,2,12.89,19.00,25.78,38.00,12.22,32.2,,,,,,,,
JAN_22,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,13,0.71,1.00,9.23,13.00,3.77,29.0,,,,,,,,
JAN_22,LACLOSE LACTULOSE 100ML LIQUID,OTC,GI_LAX,1,16.24,22.00,16.24,22.00,5.76,26.2,,,,,,,,
JAN_22,LACTULOSE SYR 300,OTC,GI_LAX,1,25.48,35.00,25.48,35.00,9.52,27.2,,,,,,,,
JAN_22,LEMSIP COLD & FLU 10'S,OTC,COUGH_COLD,13,3.08,4.20,40.04,54.60,14.56,26.7,,,,,,,,
JAN_22,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,12,4.50,6.50,54.00,78.00,24.00,30.8,,,,,,,,
JAN_22,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,4,1.85,5.00,7.40,20.00,12.60,63.0,,,,,,,,
JAN_22,LETAVIN 500mg TABS,RX,ANTI_INFECTION,7,4.20,6.00,29.40,42.00,12.60,30.0,,,,,,,,
JAN_22,LEVON 2 TABS,OTC,SEX_HEALTH_F,1,5.98,8.50,5.98,8.50,2.52,29.6,,,,,,,,
JAN_22,LEVOTHYROXINE 100MIC. TABS,RX,HYPOTHYROID,28,0.43,0.60,12.04,16.80,4.76,28.3,,,,,,,,
JAN_22,LEXOTANIL TABS 1.5MG 30'S,RX,BENZO,2,1.27,1.70,2.54,3.40,0.86,25.3,,,,,,,,
JAN_22,LISINOPRIL 10MG TABS 28'S,RX,CARDIO,28,0.39,0.55,11.00,15.40,4.40,28.6,,,,,,,,
JAN_22,LISTERINE MOUTHWASH 250ML,OTC,PERSONAL_CARE_DENT,1,16.00,22.00,16.00,22.00,6.00,27.3,,,,,,,,
JAN_22,LOFNAC 100MG TABS,RX,ANALGESIC,7,0.79,2.00,5.53,14.00,8.47,60.5,,,,,,,,
JAN_22,LOFNAC GEL 30G,RX,ANALGESIC,2,5.10,7.00,10.20,14.00,3.80,27.1,,,,,,,,
JAN_22,LOFNAC SUPP 100MG,RX,ANALGESIC,30,0.90,1.50,27.00,45.00,18.00,40.0,,,,,,,,
JAN_22,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,16,15.30,22.00,244.80,352.00,107.20,30.5,,,,,,,,
JAN_22,LONART SUSP 60ML,OTC,ANTI_MALARIAL,2,10.81,15.00,21.62,30.00,8.38,27.9,,,,,,,,
JAN_22,LOSARTAN 50MG TABS 28'S,RX,CARDIO,14,0.48,0.65,6.72,9.10,2.38,26.2,,,,,,,,
JAN_22,LUBRIMAX GEL 50G,OTC,SEX_HEALTH_U,1,14.00,20.00,14.00,20.00,6.00,30.0,,,,,,,,
JAN_22,LUEX BABY CHESTY COUGH SYRUP 10,OTC,COUGH_COLD_PED,1,7.00,10.00,7.00,10.00,3.00,30.0,,,,,,,,
JAN_22,LUFART DS TABS,OTC,ANTI_MALARIAL,6,11.80,17.00,70.80,102.00,31.20,30.6,,,,,,,,
JAN_22,LUMETRUST FORTE 80/480 mg,OTC,ANTI_MALARIAL,7,6.50,9.00,45.50,63.00,17.50,27.8,,,,,,,,
JAN_22,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,48,6.50,10.00,312.00,480.00,168.00,35.0,,,,,,,,
JAN_22,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,1,2.60,4.00,2.60,4.00,1.40,35.0,,,,,,,,
JAN_22,MAGACID SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,6.06,10.00,12.12,20.00,7.88,39.4,,,,,,,,
JAN_22,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,10,0.70,1.00,7.00,10.00,3.00,30.0,,,,,,,,
JAN_22,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,42,1.28,1.60,53.76,67.20,13.44,20.0,,,,,,,,
JAN_22,MALAR 2 FORTE TABLET,OTC,ANTI_MALARIAL,6,6.98,13.00,41.88,78.00,36.12,46.3,,,,,,,,
JAN_22,MALAR 2 SUSP,OTC,ANTI_MALARIAL,1,7.05,12.00,7.05,12.00,4.95,41.3,,,,,,,,
JAN_22,MALTA GUINESS 330ML DRINK,OTC,FOOD,13,2.92,4.00,37.96,52.00,14.04,27.0,,,,,,,,
JAN_22,MARK II INHALER 6'S,OTC,COUGH_COLD,4,6.60,9.00,26.40,36.00,9.60,26.7,,,,,,,,
JAN_22,MARK II INHALER 6'S,OTC,COUGH_COLD,4,6.60,9.00,26.40,36.00,9.60,26.7,,,,,,,,
JAN_22,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,1,9.30,13.00,9.30,13.00,3.70,28.5,,,,,,,,
JAN_22,MEDLINE BANDAGE,OTC,FIRST_AID,1,6.00,7.00,6.00,7.00,1.00,14.3,,,,,,,,
JAN_22,MENTHODEX 100ML,OTC,COUGH_COLD,4,12.00,16.50,48.00,66.00,18.00,27.3,,,,,,,,
JAN_22,MENTHODEX 200ML,OTC,COUGH_COLD,5,20.00,27.50,100.00,137.50,37.50,27.3,,,,,,,,
JAN_22,MENTHOX COUGH LOZENGES,OTC,COUGH_COLD,18,0.49,0.80,8.82,14.40,5.58,38.8,,,,,,,,
JAN_22,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,20,0.09,0.15,1.80,3.00,1.20,40.0,,,,,,,,
JAN_22,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,130,0.10,0.20,12.65,26.00,13.35,51.3,,,,,,,,
JAN_22,METAGYL SUSP. 200MG/ 5ML -100ML,RX,ANTI_INFECTION,1,4.39,6.00,4.39,6.00,1.61,26.8,,,,,,,,
JAN_22,METFORMIN DENK 1000MG,RX,ANTI_DIABETIC,15,0.98,1.40,14.70,21.00,6.30,30.0,,,,,,,,
JAN_22,METFORMIN-DENK 500MG,RX,ANTI_DIABETIC,30,0.47,0.65,14.10,19.50,5.40,27.7,,,,,,,,
JAN_22,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,8,3.50,5.00,28.00,40.00,12.00,30.0,,,,,,,,
JAN_22,METHYLATED SPIRIT 60ML,OTC,PERSONAL_CARE,6,1.50,3.00,9.00,18.00,9.00,50.0,,,,,,,,
JAN_22,METROLEX F TABS,RX,ANTI_INFECTION,3,9.00,13.50,27.00,40.50,13.50,33.3,,,,,,,,
JAN_22,METROLEX F TABS,RX,ANTI_INFECTION,1,9.00,12.50,9.00,12.50,3.50,28.0,,,,,,,,
JAN_22,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,6,6.59,9.00,39.54,54.00,14.46,26.8,,,,,,,,
JAN_22,MIST POT CIT 200ML,OTC,NA,4,2.50,4.00,10.00,16.00,6.00,37.5,,,,,,,,
JAN_22,MIST SENNACO 200ML,OTC,GI_LAX,12,2.50,3.50,30.00,42.00,12.00,28.6,,,,,,,,
JAN_22,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,5,2.50,3.50,12.50,17.50,5.00,28.6,,,,,,,,
JAN_22,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,39,3.80,5.50,148.20,214.50,66.30,30.9,,,,,,,,
JAN_22,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,51,0.15,0.30,7.65,15.30,7.65,50.0,,,,,,,,
JAN_22,MYCOLEX 3 CREAM,OTC,ANTI_INFECTION,1,15.00,21.00,15.00,21.00,6.00,28.6,,,,,,,,
JAN_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,10,1.80,2.50,18.00,25.00,7.00,28.0,,,,,,,,
JAN_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,41,1.65,2.30,67.59,94.30,26.71,28.3,,,,,,,,
JAN_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,3,13.50,19.00,40.50,57.00,16.50,28.9,,,,,,,,
JAN_22,NESBEN TABS,RX,ANTI_INFECTION,5,3.50,5.00,17.50,25.00,7.50,30.0,,,,,,,,
JAN_22,NEXCOFER 30 CAPS ECL,OTC,VITAMINS,3,5.59,8.00,16.77,24.00,7.23,30.1,,,,,,,,
JAN_22,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,30,0.82,1.15,24.60,34.50,9.90,28.7,,,,,,,,
JAN_22,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,47,0.39,0.60,18.18,28.20,10.02,35.5,,,,,,,,
JAN_22,NO-SPA 40MG 100'S,RX,GI_ANTI_SPASMODIC,2,6.57,9.00,13.14,18.00,4.86,27.0,,,,,,,,
JAN_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,16.23,22.50,32.46,45.00,12.54,27.9,,,,,,,,
JAN_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,6,16.23,22.50,97.38,135.00,37.62,27.9,,,,,,,,
JAN_22,NUGEL SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,3,14.93,21.00,44.79,63.00,18.21,28.9,,,,,,,,
JAN_22,OLIVE OIL 70ml,OTC,FOOD,1,12.00,17.00,12.00,17.00,5.00,29.4,,,,,,,,
JAN_22,OMEAID 20mg,RX,GI_ACID_REFLUX,8,1.50,2.50,12.00,20.00,8.00,40.0,,,,,,,,
JAN_22,ORS SACHET LOCAL,OTC,ELECTROLYTES,19,0.51,1.00,9.61,19.00,9.39,49.4,,,,,,,,
JAN_22,OSTEOCALCIN,OTC,VITAMINS,1,9.39,13.00,9.39,13.00,3.61,27.8,,,,,,,,
JAN_22,OTRIVIN ADULT NASAL DROPS 10ML,OTC,COUGH_COLD,1,18.81,26.00,18.81,26.00,7.19,27.7,,,,,,,,
JAN_22,OTRIVINE CHILD DROPS 10ML,OTC,COUGH_COLD_PED,1,22.86,31.00,22.86,31.00,8.14,26.3,,,,,,,,
JAN_22,OXAFEN CAPS 20MG,RX,ANALGESIC,1,0.85,1.50,0.85,1.50,0.65,43.3,,,,,,,,
JAN_22,PANACIN TABS 400/300mg,OTC,ANALGESIC,2,0.90,1.50,1.80,3.00,1.20,40.0,,,,,,,,
JAN_22,PANADOL EXTRA ADVANCE TABS 14'S,OTC,ANALGESIC,2,20.58,25.00,41.16,50.00,8.84,17.7,,,,,,,,
JAN_22,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,86,0.44,0.60,37.84,51.60,13.76,26.7,,,,,,,,
JAN_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,58,1.69,2.30,98.02,133.40,35.38,26.5,,,,,,,,
JAN_22,PARACETAMOL CAPLET AYRTON 16's,OTC,ANALGESIC,2,2.20,3.50,4.40,7.00,2.60,37.1,,,,,,,,
JAN_22,PARACETAMOL DENK 125MG SUPP,OTC,ANALGESIC,3,1.35,1.80,4.06,5.40,1.34,24.8,,,,,,,,
JAN_22,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,3,1.54,2.20,4.62,6.60,1.98,30.0,,,,,,,,
JAN_22,PENICILLIN OINTMENT,OTC,FIRST_AID_INF,4,3.50,5.00,14.00,20.00,6.00,30.0,,,,,,,,
JAN_22,PERMOXYL SUSP 125MG,RX,ANTI_INFECTION,1,4.98,7.00,4.98,7.00,2.02,28.9,,,,,,,,
JAN_22,PIRITON ORIG TABS 30'S,OTC,ALLERGY,64,0.90,1.30,57.60,83.20,25.60,30.8,,,,,,,,
JAN_22,PIRITON SYRUP 150ML,OTC,ALLERGY,2,35.61,48.00,71.22,96.00,24.78,25.8,,,,,,,,
JAN_22,PLASTER singles,OTC,FIRST_AID,22,0.16,0.20,3.52,4.40,0.88,20.0,,,,,,,,
JAN_22,PONSTAN 250MG CAPS 50'S,RX,ANALGESIC,25,0.81,1.10,20.25,27.50,7.25,26.4,,,,,,,,
JAN_22,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,3,25.29,34.00,75.87,102.00,26.13,25.6,,,,,,,,
JAN_22,PREGNACARE 19 30'S UK,OTC,VITAMINS,1,47.01,64.00,47.01,64.00,16.99,26.5,,,,,,,,
JAN_22,PREGNACARE PLUS OMEGA 3,OTC,VITAMINS,1,94.23,127.00,94.23,127.00,32.77,25.8,,,,,,,,
JAN_22,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,48,0.98,2.00,47.00,96.00,49.00,51.0,,,,,,,,
JAN_22,PROWOMAN CAPS 30'S,OTC,VITAMINS,1,38.98,53.00,38.98,53.00,14.02,26.5,,,,,,,,
JAN_22,RAPINOL 4'S TABS,OTC,ANALGESIC,11,0.40,0.60,4.40,6.60,2.20,33.3,,,,,,,,
JAN_22,RAPINOL 4'S TABS,OTC,ANALGESIC,21,0.40,0.60,8.40,12.60,4.20,33.3,,,,,,,,
JAN_22,RHINATHIOL ADULT CARBOSYSTEINE,OTC,COUGH_COLD,2,20.70,30.00,41.40,60.00,18.60,31.0,,,,,,,,
JAN_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,37,0.53,1.00,19.61,37.00,17.39,47.0,,,,,,,,
JAN_22,RHIZIN (CETIRIZINE) 10MG TAB,OTC,ALLERGY,11,0.53,1.00,5.83,11.00,5.17,47.0,,,,,,,,
JAN_22,RONFIT FORTE CAPS,OTC,ANALGESIC,23,2.30,3.50,52.90,80.50,27.60,34.3,,,,,,,,
JAN_22,ROOTER TYTONIC,OTC,HERBAL,5,13.00,18.00,65.00,90.00,25.00,27.8,,,,,,,,
JAN_22,ROUGH RIDER CONDOM PACK 3'S,OTC,SEX_HEALTH_M,20,6.29,9.00,125.80,180.00,54.20,30.1,,,,,,,,
JAN_22,RUBBING ALCOHOL LOCAL,OTC,FIRST_AID,3,13.00,19.00,39.00,57.00,18.00,31.6,,,,,,,,
JAN_22,SALBUTAMOL 4MG TAB LOCAL,RX,RESP,4,0.32,0.50,1.28,2.00,0.72,36.0,,,,,,,,
JAN_22,SALBUTAMOL INHALER,RX,RESP,1,16.89,23.00,16.89,23.00,6.11,26.6,,,,,,,,
JAN_22,SALINE NASAL DROPS LOCAL,OTC,COUGH_COLD,5,3.00,4.50,15.00,22.50,7.50,33.3,,,,,,,,
JAN_22,SALINE NASAL SPRAY 44ML LIQUID,OTC,COUGH_COLD,3,11.54,15.00,34.62,45.00,10.38,23.1,,,,,,,,
JAN_22,SAMALIN ADULT COUGH SYR 125ML,OTC,COUGH_COLD,1,4.62,6.50,4.62,6.50,1.88,28.9,,,,,,,,
JAN_22,SAMALIN JUNIOR COUGH SYRUP 125M,OTC,COUGH_COLD,1,4.20,6.00,4.20,6.00,1.80,30.0,,,,,,,,
JAN_22,SE'CLEAR EYE/EAR DROP 10ML BTL,OTC,EYE_EAR,1,7.95,11.00,7.95,11.00,3.05,27.7,,,,,,,,
JAN_22,SEVEN SEAS COD LIVER OIL,OTC,VITAMINS,1,26.98,36.00,26.98,36.00,9.02,25.1,,,,,,,,
JAN_22,SHALCIP CIPROFLOXACIN 500mg,RX,ANTI_INFECTION,3,4.10,6.00,12.30,18.00,5.70,31.7,,,,,,,,
JAN_22,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,2,6.55,9.00,13.10,18.00,4.90,27.2,,,,,,,,
JAN_22,SIBI MEN CAPSULES,OTC,SEX_HEALTH_M,1,12.73,17.00,12.73,17.00,4.27,25.1,,,,,,,,
JAN_22,STOPKOF ADULT 100ML,OTC,COUGH_COLD,5,5.98,8.00,29.90,40.00,10.10,25.3,,,,,,,,
JAN_22,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,4,5.98,8.50,23.92,34.00,10.08,29.6,,,,,,,,
JAN_22,STREPSILS LOZENGES 24'S,OTC,COUGH_COLD,30,0.91,1.70,27.43,51.00,23.57,46.2,,,,,,,,
JAN_22,STUGERON CINNARIZINE TABS 25MG,OTC,COUGH_COLD,10,0.48,0.70,4.78,7.00,2.22,31.7,,,,,,,,
JAN_22,SUPIROCIN (MUPIROCIN) OINTMENT,RX,ANTI_INFECTION,2,25.01,35.00,50.02,70.00,19.98,28.5,,,,,,,,
JAN_22,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,2,8.00,11.00,16.00,22.00,6.00,27.3,,,,,,,,
JAN_22,TAABEA HERBAL MIXTURE,OTC,HERBAL,6,9.00,13.00,54.00,78.00,24.00,30.8,,,,,,,,
JAN_22,TADOL 50MG CAPS,RX,ANALGESIC,20,2.42,3.30,48.40,66.00,17.60,26.7,,,,,,,,
JAN_22,TADOL 50MG CAPS,RX,ANALGESIC,25,2.00,2.70,50.00,67.50,17.50,25.9,,,,,,,,
JAN_22,TEEDAR SYR 125ML,OTC,COUGH_COLD,4,6.80,10.00,27.20,40.00,12.80,32.0,,,,,,,,
JAN_22,TETRACYCLINE CAPS,RX,ANTI_INFECTION,11,0.95,1.50,10.41,16.50,6.09,36.9,,,,,,,,
JAN_22,TIME HERBAL MIXTURE,OTC,HERBAL,4,9.45,13.00,37.80,52.00,14.20,27.3,,,,,,,,
JAN_22,TINATETT VENECARE MIXTURE 750ML,OTC,HERBAL,1,22.50,31.00,22.50,31.00,8.50,27.4,,,,,,,,
JAN_22,TOT HEMA TOTHEMA,OTC,VITAMINS,40,2.35,3.20,94.00,128.00,34.00,26.6,,,,,,,,
JAN_22,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,7,20.05,28.00,140.35,196.00,55.65,28.4,,,,,,,,
JAN_22,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,1,12.22,17.00,12.22,17.00,4.78,28.1,,,,,,,,
JAN_22,VENTOLIN INHALER SALBUMATOL 100,RX,RESP,1,27.53,37.00,27.53,37.00,9.47,25.6,,,,,,,,
JAN_22,VERMOX 500MG TABS,RX,DE_WORMER,48,7.98,11.00,383.04,528.00,144.96,27.5,,,,,,,,
JAN_22,VERMOX SUSP,RX,DE_WORMER,8,14.53,20.00,116.24,160.00,43.76,27.4,,,,,,,,
JAN_22,VERNA MINERAL WATER 500ml,OTC,FOOD,32,0.70,1.00,22.40,32.00,9.60,30.0,,,,,,,,
JAN_22,VIGORIX FORTE 200ML,OTC,VITAMINS,2,9.22,13.00,18.44,26.00,7.56,29.1,,,,,,,,
JAN_22,VIKIL-21,OTC,VITAMINS,4,26.00,36.00,104.00,144.00,40.00,27.8,,,,,,,,
JAN_22,VIROL SYR 200ML,OTC,VITAMINS,2,6.20,9.00,12.40,18.00,5.60,31.1,,,,,,,,
JAN_22,VIROL SYR 200ML,OTC,VITAMINS,2,6.20,9.00,12.40,18.00,5.60,31.1,,,,,,,,
JAN_22,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,3,7.75,12.00,23.25,36.00,12.75,35.4,,,,,,,,
JAN_22,VISCOF-D DRY COUGH SYR 100ML,OTC,COUGH_COLD,2,9.85,14.00,19.70,28.00,8.30,29.6,,,,,,,,
JAN_22,VISCOF-S SYR 100ML (M&G),OTC,COUGH_COLD,2,9.85,13.50,19.70,27.00,7.30,27.0,,,,,,,,
JAN_22,VITAMIN B COMPLEX PHARMANOV_21A,OTC,VITAMINS,20,0.21,0.30,4.20,6.00,1.80,30.0,,,,,,,,
JAN_22,VITAMIN B-DENK TABS,OTC,VITAMINS,20,1.05,1.45,21.00,29.00,8.00,27.6,,,,,,,,
JAN_22,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,22,15.00,21.00,330.00,462.00,132.00,28.6,,,,,,,,
JAN_22,VOLTFAST SACHETS 50MG 30'S NOV_21A,OTC,ANALGESIC,40,1.49,2.10,59.60,84.00,24.40,29.0,,,,,,,,
JAN_22,WELLMAN CAPS 30'S,OTC,VITAMINS,1,52.72,72.00,52.72,72.00,19.28,26.8,,,,,,,,
JAN_22,WELLWOMAN 50+CAPS VITABIOTICS,OTC,VITAMINS,1,46.44,65.00,46.44,65.00,18.56,28.6,,,,,,,,
JAN_22,WELLWOMAN CAP 30'S UK,OTC,VITAMINS,1,56.80,77.00,56.80,77.00,20.20,26.2,,,,,,,,
JAN_22,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,6,6.00,8.50,36.00,51.00,15.00,29.4,,,,,,,,
JAN_22,WORMPLEX 400 TAB,RX,DE_WORMER,5,5.20,7.50,26.00,37.50,11.50,30.7,,,,,,,,
JAN_22,YAZZ PANTY LINER -30'S,OTC,PERSONAL_CARE_F,1,0.00,7.00,0.00,7.00,7.00,100.0,,,,,,,,
JAN_22,YAZZ SANITARY PAD,OTC,PERSONAL_CARE_F,3,5.00,10.00,15.00,30.00,15.00,50.0,,,,,,,,
JAN_22,ZENTEL SUSP,RX,DE_WORMER,2,8.00,11.00,16.00,22.00,6.00,27.3,,,,,,,,
JAN_22,ZENTEL TAB,RX,DE_WORMER,30,6.33,9.00,189.90,270.00,80.10,29.7,,,,,,,,
JAN_22,ZINC 10MG TABS,OTC,VITAMINS,4,0.29,0.50,1.16,2.00,0.84,42.0,,,,,,,,
JAN_22,"ZINC OXIDE PLASTER 1""",OTC,FIRST_AID,8,3.50,5.00,28.00,40.00,12.00,30.0,,,,,,,,
JAN_22,ZINCOFER SYR 200ML,OTC,VITAMINS,3,12.74,20.00,38.22,60.00,21.78,36.3,,,,,,,,
JAN_22,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,4,13.50,19.00,54.00,76.00,22.00,28.9,,,,,,,,
JAN_22,ZINCOVIT TABS,OTC,VITAMINS,3,18.50,26.00,55.50,78.00,22.50,28.8,,,,,,,,
JAN_22,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,5,9.59,13.00,47.95,65.00,17.05,26.2,,,,,,,,
JAN_22,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,5,11.50,16.00,57.50,80.00,22.50,28.1,,,,,,,,
JAN_22,ZUBES LOZENGES,OTC,COUGH_COLD,24,0.78,1.20,18.72,28.80,10.08,35.0,,,,,,,,
JAN_22,ZULU ACECLOFENAC 100MG TAB,RX,ANALGESIC,9,3.40,5.00,30.60,45.00,14.40,32.0,,,,,,,,
JAN_22,ZYMAX 500mg AZITHROMYCIN CAPS,RX,ANTI_INFECTION,8,10.98,15.00,87.84,120.00,32.16,26.8,,,,,,,,
FEB_22,ABONIKI BALM 25G,OTC,ANALGESIC,3,4.20,6.50,12.60,19.50,6.90,35.4,,,,,,,,
FEB_22,ABONIKI BALM 25G,OTC,ANALGESIC,6,4.20,6.50,25.20,39.00,13.80,35.4,,,,,,,,
FEB_22,ADOM KOOKO CAPS 30'S,OTC,HERBAL,1,14.00,19.00,14.00,19.00,5.00,26.3,,,,,,,,
FEB_22,ADULT DIAPERS XL EFAL,OTC,PERSONAL_CARE,2,24.00,32.00,48.00,64.00,16.00,25.0,,,,,,,,
FEB_22,ALUDROX TABS (M&G),OTC,GI_LAX_ANTACID,8,0.41,0.60,3.28,4.80,1.52,31.7,,,,,,,,
FEB_22,ALWAYS ULTRA THIN PAD 14's,OTC,PERSONAL_CARE_F,1,10.00,12.00,10.00,12.00,2.00,16.7,,,,,,,,
FEB_22,AMLODIPINE 10MG TAB 28'S,RX,CARDIO,56,0.27,0.40,14.96,22.40,7.44,33.2,,,,,,,,
FEB_22,AMOKSIKLAV 1G TABS,RX,ANTI_INFECTION,2,32.00,44.00,64.00,88.00,24.00,27.3,,,,,,,,
FEB_22,AMOKSIKLAV 228MG/5ML SUSPENSION,RX,ANTI_INFECTION,1,14.30,20.00,14.30,20.00,5.70,28.5,,,,,,,,
FEB_22,AMOKSIKLAV 457MG/5ML SUSP,RX,ANTI_INFECTION,1,20.81,29.00,20.81,29.00,8.19,28.2,,,,,,,,
FEB_22,AMOKSIKLAV 625mg TABS,RX,ANTI_INFECTION,1,21.90,30.00,21.90,30.00,8.10,27.0,,,,,,,,
FEB_22,AMOXICILLIN 500MG CAPS (UK) 21',RX,ANTI_INFECTION,2,16.00,22.00,32.00,44.00,12.00,27.3,,,,,,,,
FEB_22,amoxyl 500mg eskay,RX,ANTI_INFECTION,90,0.24,0.35,21.54,31.50,9.96,31.6,,,,,,,,
FEB_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,12,0.70,1.00,8.40,12.00,3.60,30.0,,,,,,,,
FEB_22,APC 10'S TABS KINAPHARMA,OTC,ANALGESIC,3,1.16,1.60,3.48,4.80,1.32,27.5,,,,,,,,
FEB_22,ASCORYL SYR 125ml,OTC,VITAMINS_PED,2,4.90,8.00,9.80,16.00,6.20,38.8,,,,,,,,
FEB_22,AUGMENTIN 625MG 14'S,RX,ANTI_INFECTION,1,59.50,82.00,59.50,82.00,22.50,27.4,,,,,,,,
FEB_22,"AZOMAX AZITHROMYCIN SUSP 200MG,",RX,ANTI_INFECTION,2,28.43,39.00,56.86,78.00,21.14,27.1,,,,,,,,
FEB_22,BELLS VITAMIN C SYRUP 100ML,OTC,VITAMINS_PED,2,13.00,18.00,26.00,36.00,10.00,27.8,,,,,,,,
FEB_22,BENYLIN DRY & TICKLY COUGH,OTC,COUGH_COLD_PED,2,40.50,53.00,81.00,106.00,25.00,23.6,,,,,,,,
FEB_22,BIO OIL 200ML,OTC,PERSONAL_CARE,1,46.07,63.00,46.07,63.00,16.93,26.9,,,,,,,,
FEB_22,BIOFERON 200ML SYRUP,OTC,VITAMINS,1,17.94,25.00,17.94,25.00,7.06,28.2,,,,,,,,
FEB_22,BIOFERON CAPS,OTC,VITAMINS,1,17.49,24.00,17.49,24.00,6.51,27.1,,,,,,,,
FEB_22,BISACODYL (NOV_21OLAX) 5MG TABS,OTC,GI_LAX,3,0.34,0.50,1.02,1.50,0.48,32.0,,,,,,,,
FEB_22,BLUMOON 100mg,OTC,SEX_HEALTH_M,3,3.50,5.00,10.50,15.00,4.50,30.0,,,,,,,,
FEB_22,BONNISAN GRIPE WATER LIQUID,OTC,MOTHER_BABY,2,11.28,16.00,22.56,32.00,9.44,29.5,,,,,,,,
FEB_22,CALPOL INFANT 2+ MONTHS SYR 100,OTC,COUGH_COLD_PED,4,33.98,47.00,135.92,188.00,52.08,27.7,,,,,,,,
FEB_22,CARESTART MALARIA TEST,OTC,DIAGNOSTICS_MALA,3,9.00,10.00,27.00,30.00,3.00,10.0,,,,,,,,
FEB_22,CETIRIZINE RHIZIN 30ML SYR,OTC,ALLERGY,5,2.67,4.00,13.35,20.00,6.65,33.3,,,,,,,,
FEB_22,CIPRINOL TAB 500MG,RX,ANTI_INFECTION,8,3.80,5.20,30.40,41.60,11.20,26.9,,,,,,,,
FEB_22,CIPROLEX TAB 500MG,RX,ANTI_INFECTION,2,1.00,1.40,2.00,2.80,0.80,28.6,,,,,,,,
FEB_22,CIPROLEX TZ TABS,RX,ANTI_INFECTION,1,18.00,27.00,18.00,27.00,9.00,33.3,,,,,,,,
