year,month,product,category,sub_category,qty ,unit_cost_price,unit_sale_price,total_cost_price,total_sale_price,gross_profit,margin
2021,JAN_22,SALINE NASAL SPRAY 44ML LIQUID,OTC,COUGH_COLD,3,11.54,15,34.62,45,10.38,23.1
2021,JAN_22,SAMALIN ADULT COUGH SYR 125ML,OTC,COUGH_COLD,1,4.62,6.5,4.62,6.5,1.88,28.9
2021,JAN_22,SAMALIN JUNIOR COUGH SYRUP 125M,OTC,COUGH_COLD,1,4.2,6,4.2,6,1.8,30
2021,JAN_22,SE'CLEAR EYE/EAR DROP 10ML BTL,OTC,EYE_EAR,1,7.95,11,7.95,11,3.05,27.7
2021,JAN_22,SEVEN SEAS COD LIVER OIL,OTC,VITAMINS,1,26.98,36,26.98,36,9.02,25.1
2021,JAN_22,SHALCIP CIPROFLOXACIN 500mg,RX,ANTI_INFECTION,3,4.1,6,12.3,18,5.7,31.7
2021,JAN_22,SHALCIP TZ 500/600mg,RX,ANTI_INFECTION,2,6.55,9,13.1,18,4.9,27.2
2021,JAN_22,SIBI MEN CAPSULES,OTC,SEX_HEALTH_M,1,12.73,17,12.73,17,4.27,25.1
2021,JAN_22,STOPKOF ADULT 100ML,OTC,COUGH_COLD,5,5.98,8,29.9,40,10.1,25.3
2021,JAN_22,STOPKOF CHILDREN 100ML,OTC,COUGH_COLD,4,5.98,8.5,23.92,34,10.08,29.6
2021,JAN_22,STREPSILS LOZENGES 24'S,OTC,COUGH_COLD,30,0.91,1.7,27.43,51,23.57,46.2
2021,JAN_22,STUGERON CINNARIZINE TABS 25MG,OTC,COUGH_COLD,10,0.48,0.7,4.78,7,2.22,31.7
2021,JAN_22,SUPIROCIN (MUPIROCIN) OINTMENT,RX,ANTI_INFECTION,2,25.01,35,50.02,70,19.98,28.5
2021,JAN_22,SURFAZ CREAM 15G,OTC,FIRST_AID_INF,2,8,11,16,22,6,27.3
2021,JAN_22,TAABEA HERBAL MIXTURE,OTC,HERBAL,6,9,13,54,78,24,30.8
2021,JAN_22,TADOL 50MG CAPS,RX,ANALGESIC,20,2.42,3.3,48.4,66,17.6,26.7
2021,JAN_22,TADOL 50MG CAPS,RX,ANALGESIC,25,2,2.7,50,67.5,17.5,25.9
2021,JAN_22,TEEDAR SYR 125ML,OTC,COUGH_COLD,4,6.8,10,27.2,40,12.8,32
2021,JAN_22,TETRACYCLINE CAPS,RX,ANTI_INFECTION,11,0.95,1.5,10.41,16.5,6.09,36.9
2021,JAN_22,TIME HERBAL MIXTURE,OTC,HERBAL,4,9.45,13,37.8,52,14.2,27.3
2021,JAN_22,TINATETT VENECARE MIXTURE 750ML,OTC,HERBAL,1,22.5,31,22.5,31,8.5,27.4
2021,JAN_22,TOT HEMA TOTHEMA,OTC,VITAMINS,40,2.35,3.2,94,128,34,26.6
2021,JAN_22,TRES ORIX FORTE 250ML KAMA,OTC,VITAMINS,7,20.05,28,140.35,196,55.65,28.4
2021,JAN_22,VALUPAK FOLIC ACID 400MCG 90'S,OTC,VITAMINS,1,12.22,17,12.22,17,4.78,28.1
2021,JAN_22,VENTOLIN INHALER SALBUMATOL 100,RX,RESP,1,27.53,37,27.53,37,9.47,25.6
2021,JAN_22,VERMOX 500MG TABS,RX,DE_WORMER,48,7.98,11,383.04,528,144.96,27.5
2021,JAN_22,VERMOX SUSP,RX,DE_WORMER,8,14.53,20,116.24,160,43.76,27.4
2021,JAN_22,VERNA MINERAL WATER 500ml,OTC,FOOD,32,0.7,1,22.4,32,9.6,30
2021,JAN_22,VIGORIX FORTE 200ML,OTC,VITAMINS,2,9.22,13,18.44,26,7.56,29.1
2021,JAN_22,VIKIL-21,OTC,VITAMINS,4,26,36,104,144,40,27.8
2021,JAN_22,VIROL SYR 200ML,OTC,VITAMINS,2,6.2,9,12.4,18,5.6,31.1
2021,JAN_22,VIROL SYR 200ML,OTC,VITAMINS,2,6.2,9,12.4,18,5.6,31.1
2021,JAN_22,VISCOF EXPECTORANT SYRUP 100ML,OTC,COUGH_COLD,3,7.75,12,23.25,36,12.75,35.4
2021,JAN_22,VISCOF-D DRY COUGH SYR 100ML,OTC,COUGH_COLD,2,9.85,14,19.7,28,8.3,29.6
2021,JAN_22,VISCOF-S SYR 100ML (M&G),OTC,COUGH_COLD,2,9.85,13.5,19.7,27,7.3,27
2021,JAN_22,VITAMIN B COMPLEX PHARMANOV_21A,OTC,VITAMINS,20,0.21,0.3,4.2,6,1.8,30
2021,JAN_22,VITAMIN B-DENK TABS,OTC,VITAMINS,20,1.05,1.45,21,29,8,27.6
2021,JAN_22,VITAMIN C & ZINC EASYLIFE,OTC,VITAMINS,22,15,21,330,462,132,28.6
2021,JAN_22,VOLTFAST SACHETS 50MG 30'S NOV_21A,OTC,ANALGESIC,40,1.49,2.1,59.6,84,24.4,29
2021,JAN_22,WELLMAN CAPS 30'S,OTC,VITAMINS,1,52.72,72,52.72,72,19.28,26.8
2021,JAN_22,WELLWOMAN 50+CAPS VITABIOTICS,OTC,VITAMINS,1,46.44,65,46.44,65,18.56,28.6
2021,JAN_22,WELLWOMAN CAP 30'S UK,OTC,VITAMINS,1,56.8,77,56.8,77,20.2,26.2
2021,JAN_22,WORMPLEX 400 SUSPENSION,RX,DE_WORMER,6,6,8.5,36,51,15,29.4
2021,JAN_22,WORMPLEX 400 TAB,RX,DE_WORMER,5,5.2,7.5,26,37.5,11.5,30.7
2021,JAN_22,YAZZ PANTY LINER -30'S,OTC,PERSONAL_CARE_F,1,0,7,0,7,7,100
2021,JAN_22,YAZZ SANITARY PAD,OTC,PERSONAL_CARE_F,3,5,10,15,30,15,50
2021,JAN_22,ZENTEL SUSP,RX,DE_WORMER,2,8,11,16,22,6,27.3
2021,JAN_22,ZENTEL TAB,RX,DE_WORMER,30,6.33,9,189.9,270,80.1,29.7
2021,JAN_22,ZINC 10MG TABS,OTC,VITAMINS,4,0.29,0.5,1.16,2,0.84,42
2021,JAN_22,"ZINC OXIDE PLASTER 1""",OTC,FIRST_AID,8,3.5,5,28,40,12,30
2021,JAN_22,ZINCOFER SYR 200ML,OTC,VITAMINS,3,12.74,20,38.22,60,21.78,36.3
2021,JAN_22,ZINCOVIT SYR 200ML APEX,OTC,VITAMINS,4,13.5,19,54,76,22,28.9
2021,JAN_22,ZINCOVIT TABS,OTC,VITAMINS,3,18.5,26,55.5,78,22.5,28.8
2021,JAN_22,ZUBES CHILDREN COUGH SYRUP,OTC,COUGH_COLD_PED,5,9.59,13,47.95,65,17.05,26.2
2021,JAN_22,ZUBES EXPECTORANT SYRUP,OTC,COUGH_COLD_PED,5,11.5,16,57.5,80,22.5,28.1
2021,JAN_22,ZUBES LOZENGES,OTC,COUGH_COLD,24,0.78,1.2,18.72,28.8,10.08,35
2021,JAN_22,ZULU ACECLOFENAC 100MG TAB,RX,ANALGESIC,9,3.4,5,30.6,45,14.4,32
2021,JAN_22,ZYMAX 500mg AZITHROMYCIN CAPS,RX,ANTI_INFECTION,8,10.98,15,87.84,120,32.16,26.8
2021,FEB_22,ABONIKI BALM 25G,OTC,ANALGESIC,3,4.2,6.5,12.6,19.5,6.9,35.4
2021,FEB_22,ABONIKI BALM 25G,OTC,ANALGESIC,6,4.2,6.5,25.2,39,13.8,35.4
2021,FEB_22,ADOM KOOKO CAPS 30'S,OTC,HERBAL,1,14,19,14,19,5,26.3
2021,FEB_22,ADULT DIAPERS XL EFAL,OTC,PERSONAL_CARE,2,24,32,48,64,16,25
2021,FEB_22,ALUDROX TABS (M&G),OTC,GI_LAX_ANTACID,8,0.41,0.6,3.28,4.8,1.52,31.7
2021,FEB_22,ALWAYS ULTRA THIN PAD 14's,OTC,PERSONAL_CARE_F,1,10,12,10,12,2,16.7
2021,FEB_22,AMLODIPINE 10MG TAB 28'S,RX,CARDIO,56,0.27,0.4,14.96,22.4,7.44,33.2
2021,FEB_22,AMOKSIKLAV 1G TABS,RX,ANTI_INFECTION,2,32,44,64,88,24,27.3
2021,FEB_22,AMOKSIKLAV 228MG/5ML SUSPENSION,RX,ANTI_INFECTION,1,14.3,20,14.3,20,5.7,28.5
2021,FEB_22,AMOKSIKLAV 457MG/5ML SUSP,RX,ANTI_INFECTION,1,20.81,29,20.81,29,8.19,28.2
2021,FEB_22,AMOKSIKLAV 625mg TABS,RX,ANTI_INFECTION,1,21.9,30,21.9,30,8.1,27
2021,FEB_22,AMOXICILLIN 500MG CAPS (UK) 21',RX,ANTI_INFECTION,2,16,22,32,44,12,27.3
2021,FEB_22,amoxyl 500mg eskay,RX,ANTI_INFECTION,90,0.24,0.35,21.54,31.5,9.96,31.6
2021,FEB_22,ANDREWS LIVER SALT,OTC,GI_LAX_ANTACID,12,0.7,1,8.4,12,3.6,30
2021,FEB_22,APC 10'S TABS KINAPHARMA,OTC,ANALGESIC,3,1.16,1.6,3.48,4.8,1.32,27.5
2021,FEB_22,ASCORYL SYR 125ml,OTC,VITAMINS_PED,2,4.9,8,9.8,16,6.2,38.8
2021,FEB_22,AUGMENTIN 625MG 14'S,RX,ANTI_INFECTION,1,59.5,82,59.5,82,22.5,27.4
2021,FEB_22,"AZOMAX AZITHROMYCIN SUSP 200MG,",RX,ANTI_INFECTION,2,28.43,39,56.86,78,21.14,27.1
2021,FEB_22,BELLS VITAMIN C SYRUP 100ML,OTC,VITAMINS_PED,2,13,18,26,36,10,27.8
2021,FEB_22,BENYLIN DRY & TICKLY COUGH,OTC,COUGH_COLD_PED,2,40.5,53,81,106,25,23.6
2021,FEB_22,BIO OIL 200ML,OTC,PERSONAL_CARE,1,46.07,63,46.07,63,16.93,26.9
2021,FEB_22,BIOFERON 200ML SYRUP,OTC,VITAMINS,1,17.94,25,17.94,25,7.06,28.2
2021,FEB_22,BIOFERON CAPS,OTC,VITAMINS,1,17.49,24,17.49,24,6.51,27.1
2021,FEB_22,BISACODYL (NOV_21OLAX) 5MG TABS,OTC,GI_LAX,3,0.34,0.5,1.02,1.5,0.48,32
2021,FEB_22,BLUMOON 100mg,OTC,SEX_HEALTH_M,3,3.5,5,10.5,15,4.5,30
2021,FEB_22,BONNISAN GRIPE WATER LIQUID,OTC,MOTHER_BABY,2,11.28,16,22.56,32,9.44,29.5
2021,FEB_22,CALPOL INFANT 2+ MONTHS SYR 100,OTC,COUGH_COLD_PED,4,33.98,47,135.92,188,52.08,27.7
2021,FEB_22,CARESTART MALARIA TEST,OTC,DIAGNOSTICS_MALA,3,9,10,27,30,3,10
2021,FEB_22,CETIRIZINE RHIZIN 30ML SYR,OTC,ALLERGY,5,2.67,4,13.35,20,6.65,33.3
2021,FEB_22,CIPRINOL TAB 500MG,RX,ANTI_INFECTION,8,3.8,5.2,30.4,41.6,11.2,26.9
2021,FEB_22,CIPROLEX TAB 500MG,RX,ANTI_INFECTION,2,1,1.4,2,2.8,0.8,28.6
2021,FEB_22,CIPROLEX TZ TABS,RX,ANTI_INFECTION,1,18,27,18,27,9,33.3
2021,FEB_22,CITRO C 100MG 25'S A EFAH,OTC,VITAMINS,24,1.36,2,32.64,48,15.36,32
2021,FEB_22,CLARITHROMYCIN TAB 500MG,RX,ANTI_INFECTION,1,27.8,38,27.8,38,10.2,26.8
2021,FEB_22,CLEANSING CHARCOAL TOOTHPASTE X,OTC,PERSONAL_CARE_DENT,1,10.5,14,10.5,14,3.5,25
2021,FEB_22,COARTEM 80/480MG,RX,ANTI_MALARIAL,2,35.8,50,71.6,100,28.4,28.4
2021,FEB_22,COKE PLASTIC 300ML,OTC,FOOD,4,2.25,3,9,12,3,25
2021,FEB_22,COLDRILIF CAPS,OTC,COUGH_COLD,8,3.4,5,27.2,40,12.8,32
2021,FEB_22,COLDRILIF SYRUP,OTC,COUGH_COLD,1,5.29,7.5,5.29,7.5,2.21,29.5
2021,FEB_22,COLGATE HERBAL T/PASTE,OTC,PERSONAL_CARE_DENT,2,8,10,16,20,4,20
2021,FEB_22,COMIT 50MG TABS GVBLISS,RX,SEX_HEALTH_M,3,9,13,27,39,12,30.8
2021,FEB_22,CONGESTYL SYR 60ML,OTC,COUGH_COLD_PED,3,10.59,14.5,31.77,43.5,11.73,27
2021,FEB_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,1,6.5,10,6.5,10,3.5,35
2021,FEB_22,CONGESTYL TABS 12'S,OTC,COUGH_COLD,2,6,8.5,12,17,5,29.4
2021,FEB_22,CORDIPIN RETARD 20MG PROLONGED,RX,CARDIO,30,0.73,1,21.9,30,8.1,27
2021,FEB_22,CORORANGE DROPS 15ML,OTC,VITAMINS,2,0,7,0,14,14,100
2021,FEB_22,COTTON WOOL 100G,OTC,PERSONAL_CARE,1,4.2,6,4.2,6,1.8,30
2021,FEB_22,COTTON WOOL 25G,OTC,PERSONAL_CARE,2,1.6,2.5,3.2,5,1.8,36
2021,FEB_22,COTTON WOOL 500G,OTC,PERSONAL_CARE,1,13.75,20,13.75,20,6.25,31.3
2021,FEB_22,COTTON WOOL 50G,OTC,PERSONAL_CARE,1,2.7,4,2.7,4,1.3,32.5
2021,FEB_22,CYPRODINE SYRUP,OTC,VITAMINS,2,26,36,52,72,20,27.8
2021,FEB_22,DEEP HEAT 35G,OTC,ANALGESIC,1,12.33,18,12.33,18,5.67,31.5
2021,FEB_22,DIAZEPAM TABS 5MG 50's,RX,BENZO,2,0.37,0.5,0.74,1,0.26,26
2021,FEB_22,DICLO DENK RETARD 100MG 100'S,RX,ANALGESIC,6,10.36,14.5,62.16,87,24.84,28.6
2021,FEB_22,DICLO-DENK SUPP 100MG,RX,ANALGESIC,51,1.87,2.7,95.27,137.7,42.43,30.8
2021,FEB_22,DICLOLEX POWER HEAT GEL,OTC,ANALGESIC,2,6,8.5,12,17,5,29.4
2021,FEB_22,DIFLUCAN CAP 150MG FLUCONAZOLE,RX,ANTI_INFECTION,1,80,100,80,100,20,20
2021,FEB_22,DOMI-10 DOMPERIDONE SUPP 10MG,RX,GI_NV,1,2.21,3,2.21,3,0.79,26.3
2021,FEB_22,DORETA TAB,RX,ANALGESIC,10,2.42,3.2,24.2,32,7.8,24.4
2021,FEB_22,DOXYCYCLINE 100MG TABS 28's,RX,ANTI_INFECTION,56,0.4,0.25,22.4,14,-8.4,-60
2021,FEB_22,DRAGON DELAY SPRAY 12ML RENIE,OTC,SEX_HEALTH_U,2,19.9,30,39.8,60,20.2,33.7
2021,FEB_22,DRAGON TADALAFIL 20MG TAB,RX,SEX_HEALTH_M,1,4.23,6,4.23,6,1.77,29.5
2021,FEB_22,DREZ OINTMENT 10G,OTC,FIRST_AID_INF,1,6,8.5,6,8.5,2.5,29.4
2021,FEB_22,DREZ OINTMENT 30G,OTC,FIRST_AID_INF,1,12,17,12,17,5,29.4
2021,FEB_22,DREZ SOLUTION 100ML STEDMAN,OTC,FIRST_AID_INF,1,13.29,19,13.29,19,5.71,30.1
2021,FEB_22,DYNAREX CREPE BANDAGE,OTC,FIRST_AID,2,7.5,8.5,15,17,2,11.8
2021,FEB_22,DYNEWELL SYR,OTC,VITAMINS,3,3.1,4.5,9.3,13.5,4.2,31.1
2021,FEB_22,DYNEWELL TAB,OTC,VITAMINS,8,0.2,0.5,1.59,4,2.41,60.3
2021,FEB_22,EFPAC JUNIOR,OTC,ANALGESIC,1,7.48,10,7.48,10,2.52,25.2
2021,FEB_22,EFPAC TABS,OTC,ANALGESIC,24,1.17,1.7,28.08,40.8,12.72,31.2
2021,FEB_22,EKUROBEWU OINTMENT 27G,OTC,FIRST_AID_INF,2,3.1,4.5,6.2,9,2.8,31.1
2021,FEB_22,ENAFEN IBUPROFEN 400MG 50'S ECL,RX,ANALGESIC,3,1.2,2,3.6,6,2.4,40
2021,FEB_22,EPIDERM CREAM 30G,OTC,ANALGESIC,2,4,6,8,12,4,33.3
2021,FEB_22,ESKAY10mg,RX,GI_ANTI_SPASMODIC,40,0.33,0.5,13.2,20,6.8,34
2021,FEB_22,EXAMINATION GLOVES 100'S,OTC,PERSONAL_CARE,33,0.58,0.8,19.14,26.41,7.27,27.5
2021,FEB_22,FENBASE EXTRA,OTC,ANALGESIC,4,2.02,3,8.07,12,3.93,32.8
2021,FEB_22,FEROGLOBIN CAPS 30 VITABIOTICS,OTC,VITAMINS,1,35.54,49,35.54,49,13.46,27.5
2021,FEB_22,FEROGLOBIN SYR 200ML VITABIOTIC,OTC,VITAMINS,2,33.02,46,66.04,92,25.96,28.2
2021,FEB_22,FIESTA CONDOM 3'S,OTC,SEX_HEALTH_M,10,2.5,4,25,40,15,37.5
2021,FEB_22,FISHERMAN'S FRIEND LOZENGES,OTC,COUGH_COLD,1,5.75,8.2,5.75,8.2,2.45,29.9
2021,FEB_22,FLAGENTYL SECNIDAZOLE TAB 500MG,RX,ANTI_HELMINTIC,3,22,29,66,87,21,24.1
2021,FEB_22,FLOTAC 75MG,RX,ANALGESIC,10,2.7,3.7,27,37,10,27
2021,FEB_22,FLUREST TABS,OTC,COUGH_COLD,1,12,15,12,15,3,20
2021,FEB_22,FLUXACIN 500MG CAPS 10'S,RX,ANTI_INFECTION,100,0.5,0.7,50,70,20,28.6
2021,FEB_22,FLUXAMOX 500 CAPSULES 200'S,RX,ANTI_INFECTION,30,0.43,0.6,13.04,18,4.96,27.6
2021,FEB_22,FOLIC ACID TAB 1000'S pharma,OTC,VITAMINS,7,0.26,0.5,1.85,3.5,1.65,47.1
2021,FEB_22,FUNBACT-A TRIPLE ACTION CREAM 3,OTC,FIRST_AID_INF,1,7,10,7,10,3,30
2021,FEB_22,GASTRONE TABS 100'S ERNEST,OTC,GI_HEARTBURN_ANTACID,3,1.17,1.6,3.51,4.8,1.29,26.9
2021,FEB_22,GAUZE BANDAGE 4'',OTC,FIRST_AID,3,0.71,1,2.13,3,0.87,29
2021,FEB_22,"GAUZE BANDAGE 6""",OTC,FIRST_AID,12,0.92,1.4,11.01,16.8,5.79,34.5
2021,FEB_22,GAUZE SINGLES SMALL,OTC,FIRST_AID,12,0.8,1,9.6,12,2.4,20
2021,FEB_22,GEBEDOL EXTRA TABS,OTC,ANALGESIC,17,2.3,3.5,39.12,59.5,20.38,34.3
2021,FEB_22,GEBEDOL FORTE TABS,OTC,ANALGESIC,10,1.67,2.5,16.7,25,8.3,33.2
2021,FEB_22,GEBEDOL TABS,OTC,ANALGESIC,43,1.1,2,47.36,86,38.64,44.9
2021,FEB_22,GENTAMYCIN E/E DROPS LOCAL,RX,ANTI_INFECTION_EYE_EAR,1,1.9,3,1.9,3,1.1,36.7
2021,FEB_22,GENTIAN VIOLET PAINTS 60ML,OTC,FIRST_AID,3,1.5,3,4.5,9,4.5,50
2021,FEB_22,GIVERS KOO CAPSULES CAPS GIVERS,OTC,HERBAL,1,18,25,18,25,7,28
2021,FEB_22,GOGYNAX CLOTRIMAZOLE PESS 100MG,OTC,PERSONAL_CARE_F,1,3.3,5,3.3,5,1.7,34
2021,FEB_22,GRISON SYRUP 125mg/5ml,RX,ANTI_INFECTION,1,7.98,11,7.98,11,3.02,27.5
2021,FEB_22,GYPRONE PLUS,OTC,VITAMINS,4,1.8,3,7.2,12,4.8,40
2021,FEB_22,HAEMOGLOBIN 200ML SYRUP (LETAP),OTC,VITAMINS,2,2.97,4.5,5.94,9,3.06,34
2021,FEB_22,HYDROGEN PEROXIDE 200ML MAL-TIT,OTC,PERSONAL_CARE_DENT,1,3,4.5,3,4.5,1.5,33.3
2021,FEB_22,IBUCAP 10 TABS,OTC,ANALGESIC,2,1.53,2.5,3.06,5,1.94,38.8
2021,FEB_22,imax herbal delay spray 18ml,OTC,SEX_HEALTH_U,1,22,31,22,31,9,29
2021,FEB_22,IMBOOST HERBAL MIXTURE,OTC,HERBAL,11,13,18,143,198,55,27.8
2021,FEB_22,IMODIUM 2MG CAPS,OTC,GI_ANTIDIARRHOEAL,1,12.07,17,12.07,17,4.93,29
2021,FEB_22,INOXIME CEFIXIME TABS 200MG 10',RX,ANTI_INFECTION,1,0.8,1.1,0.8,1.1,0.3,27.3
2021,FEB_22,JOY OINTMENT CREAM,OTC,PERSONAL_CARE_F,6,2.3,4.33,13.8,26,12.2,46.9
2021,FEB_22,KAMACLOX MOUTHWASH,OTC,PERSONAL_CARE_DENT,3,8.43,12,25.29,36,10.71,29.8
2021,FEB_22,KAMAGRA 50mg,OTC,SEX_HEALTH_M,6,4.25,6,25.5,36,10.5,29.2
2021,FEB_22,KISS CONDOM,OTC,SEX_HEALTH_M,13,1.1,2,14.3,26,11.7,45
2021,FEB_22,KLOVINAL VAGINAL PESS.,OTC,PERSONAL_CARE_F,1,19,28,19,28,9,32.1
2021,FEB_22,KOFFEX ADULT SYRUP,OTC,COUGH_COLD,1,4.5,7,4.5,7,2.5,35.7
2021,FEB_22,KOFLET SYR. 100ML,OTC,COUGH_COLD,2,12.89,19,25.78,38,12.22,32.2
2021,FEB_22,KWIK ACTION TABS KINAPHARMA,OTC,ANALGESIC,7,0.71,1,4.97,7,2.03,29
2021,FEB_22,LACTULOSE SYR 300,OTC,GI_LAX,1,25.48,35,25.48,35,9.52,27.2
2021,FEB_22,LENOR 1.5MG TABS,OTC,SEX_HEALTH_F,5,4.5,6.5,22.5,32.5,10,30.8
2021,FEB_22,LETALIN EXPECTORANT SYR 125ML,OTC,COUGH_COLD,2,1.85,5,3.7,10,6.3,63
2021,FEB_22,LETAVIN 500mg TABS,RX,ANTI_INFECTION,2,4.2,6,8.4,12,3.6,30
2021,FEB_22,LEXOTANIL TABS 1.5MG 30'S,RX,BENZO,2,1.27,1.7,2.54,3.4,0.86,25.3
2021,FEB_22,LISTERINE MOUTHWASH 250ML,OTC,PERSONAL_CARE_DENT,1,16,22,16,22,6,27.3
2021,FEB_22,LOFNAC GEL 30G,RX,ANALGESIC,2,5.1,7,10.2,14,3.8,27.1
2021,FEB_22,LOFNAC SUPP 100MG,RX,ANALGESIC,15,0.9,1.5,13.5,22.5,9,40
2021,FEB_22,LONART DS TABS 80MG/480MG,OTC,ANTI_MALARIAL,4,15.3,22,61.2,88,26.8,30.5
2021,FEB_22,LOSARTAN 50MG TABS 28'S,RX,CARDIO,14,0.48,0.65,6.72,9.1,2.38,26.2
2021,FEB_22,LUEX BABY CHESTY COUGH SYRUP 10,OTC,COUGH_COLD_PED,1,7,10,7,10,3,30
2021,FEB_22,LUFART DS TABS,OTC,ANTI_MALARIAL,5,11.8,17,59,85,26,30.6
2021,FEB_22,LYDIA POST PILL TABS,OTC,SEX_HEALTH_F,15,6.5,10,97.5,150,52.5,35
2021,FEB_22,M&B SULPHATHIAXOLE 500mg,RX,ANTI_INFECTION,1,2.6,4,2.6,4,1.4,35
2021,FEB_22,MAGACID SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,6.06,10,12.12,20,7.88,39.4
2021,FEB_22,MAGACID tabs,OTC,GI_HEARTBURN_ANTACID,3,0.7,1,2.1,3,0.9,30
2021,FEB_22,MAJOR SORE THROAT LOZ,OTC,COUGH_COLD,18,1.28,1.6,23.04,28.8,5.76,20
2021,FEB_22,MALAR 2 FORTE TABLET,OTC,ANTI_MALARIAL,4,6.98,13,27.92,52,24.08,46.3
2021,FEB_22,MALTA GUINESS 330ML DRINK,OTC,FOOD,10,2.92,4,29.2,40,10.8,27
2021,FEB_22,MARK II INHALER 6'S,OTC,COUGH_COLD,4,6.6,9,26.4,36,9.6,26.7
2021,FEB_22,MASADA MIXTURE 330ML,OTC,ANTI_MALARIAL,1,9.3,13,9.3,13,3.7,28.5
2021,FEB_22,MENTHODEX 200ML,OTC,COUGH_COLD,2,20,27.5,40,55,15,27.3
2021,FEB_22,METAGYL METRONIDAZOLE 200MG TAB,RX,ANTI_INFECTION,20,0.09,0.15,1.8,3,1.2,40
2021,FEB_22,METAGYL METRONIDAZOLE 400MG TAB,RX,ANTI_INFECTION,90,0.1,0.2,8.76,18,9.24,51.3
2021,FEB_22,METFORMIN DENK 1000MG,RX,ANTI_DIABETIC,15,0.98,1.4,14.7,21,6.3,30
2021,FEB_22,METFORMIN-DENK 500MG,RX,ANTI_DIABETIC,30,0.47,0.65,14.1,19.5,5.4,27.7
2021,FEB_22,METHYLATED SPIRIT 200ML,OTC,PERSONAL_CARE,5,3.5,5,17.5,25,7.5,30
2021,FEB_22,METROLEX F TABS,RX,ANTI_INFECTION,3,9,13.5,27,40.5,13.5,33.3
2021,FEB_22,METRONIDAZOLE TABS 400MG UK,RX,ANTI_INFECTION,3,6.59,9,19.77,27,7.23,26.8
2021,FEB_22,MIST POT CIT 200ML,OTC,NA,4,2.5,4,10,16,6,37.5
2021,FEB_22,MIST SENNACO 200ML,OTC,GI_LAX,3,2.5,3.5,7.5,10.5,3,28.6
2021,FEB_22,MIST TRISILICATE SYR,OTC,GI_HEARTBURN_ANTACID,2,2.5,3.5,5,7,2,28.6
2021,FEB_22,MR Q PACK QULOUN,OTC,SEX_HEALTH_M,5,3.8,5.5,19,27.5,8.5,30.9
2021,FEB_22,MULTIVITAMINE TAB LOCAL,OTC,VITAMINS,17,0.15,0.3,2.55,5.1,2.55,50
2021,FEB_22,MYCOLEX 3 CREAM,OTC,ANTI_INFECTION,1,15,21,15,21,6,28.6
2021,FEB_22,NAKLOFEN DUO 75MG,RX,ANALGESIC,10,1.8,2.5,18,25,7,28
2021,FEB_22,NEOHYCOLEX DROP 5ML,RX,ANTI_INFECTION_EYE_EAR,1,13.5,19,13.5,19,5.5,28.9
2021,FEB_22,NESBEN TABS,RX,ANTI_INFECTION,1,3.5,5,3.5,5,1.5,30
2021,FEB_22,NIFECARD XL TABS 30MG 30'S LEK,RX,CARDIO,10,0.82,1.15,8.2,11.5,3.3,28.7
2021,FEB_22,NO 10 LIVER SALT PLAIN,OTC,GI_LAX_ANTACID,9,0.39,0.6,3.47,5.4,1.93,35.7
2021,FEB_22,NUGEL O SUSP 200ML,OTC,GI_HEARTBURN_ANTACID,2,16.23,22.5,32.46,45,12.54,27.9
2021,FEB_22,OLIVE OIL 70ml,OTC,FOOD,1,12,17,12,17,5,29.4
2021,FEB_22,OMEAID 20mg,RX,GI_ACID_REFLUX,6,1.5,2.5,9,15,6,40
2021,FEB_22,ORS SACHET LOCAL,OTC,ELECTROLYTES,9,0.51,1,4.55,9,4.45,49.4
2021,FEB_22,OTRIVIN ADULT NASAL DROPS 10ML,OTC,COUGH_COLD,1,18.81,26,18.81,26,7.19,27.7
2021,FEB_22,OXAFEN CAPS 20MG,RX,ANALGESIC,1,0.85,1.5,0.85,1.5,0.65,43.3
2021,FEB_22,PARACETAMOL 500MG TABS RIDDLES,OTC,ANALGESIC,37,0.44,0.6,16.28,22.2,5.92,26.7
2021,FEB_22,PARACETAMOL 500MG UK 100'S,OTC,ANALGESIC,16,1.69,2.3,27.04,36.8,9.76,26.5
2021,FEB_22,PARACETAMOL DENK 250MG SUPP,OTC,ANALGESIC,3,1.54,2.2,4.62,6.6,1.98,30
2021,FEB_22,PENICILLIN OINTMENT,OTC,FIRST_AID_INF,2,3.5,5,7,10,3,30
2021,FEB_22,PIRITON ORIG TABS 30'S,OTC,ALLERGY,17,0.9,1.3,15.3,22.1,6.8,30.8
2021,FEB_22,PIRITON SYRUP 150ML,OTC,ALLERGY,2,35.61,48,71.22,96,24.78,25.8
2021,FEB_22,PLASTER singles,OTC,FIRST_AID,15,0.16,0.2,2.4,3,0.6,20
2021,FEB_22,PONSTAN 250MG CAPS 50'S,RX,ANALGESIC,25,0.81,1.1,20.25,27.5,7.25,26.4
2021,FEB_22,POSTINOR 2 LEVONORGESTREL TABS,OTC,SEX_HEALTH_F,2,25.29,34,50.58,68,17.42,25.6
2021,FEB_22,PREGNANCY TEST KITS,OTC,DIAGNOSTICS_PREG,14,0.98,2,13.71,28,14.29,51
2021,FEB_22,RAPINOL 4'S TABS,OTC,ANALGESIC,11,0.4,0.6,4.4,6.6,2.2,33.3
